Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,Yes,Travel_Rarely,854,Research & Development,13,2,Life Sciences,1,20865,4,Male,48,2,1,Research Scientist,2,Married,16823,24905,1,Y,Yes,18,3,4,80,1,9,0,3,9,9,0,8
33,No,Travel_Rarely,410,Sales,13,4,Life Sciences,1,20866,3,Female,73,3,3,Laboratory Technician,2,Single,12170,14399,1,Y,No,13,3,3,80,0,10,2,1,5,5,3,5
50,No,Travel_Rarely,113,Sales,5,3,Marketing,1,20867,3,Female,34,3,1,Laboratory Technician,1,Single,1009,4545,4,Y,No,15,3,2,80,0,5,2,3,5,2,1,5
48,No,Travel_Rarely,1198,Research & Development,27,3,Life Sciences,1,20868,3,Male,55,2,1,Laboratory Technician,4,Divorced,9025,8631,5,Y,No,11,4,2,80,1,17,5,3,6,0,4,1
24,No,Travel_Rarely,1078,Sales,11,3,Life Sciences,1,20869,1,Female,77,3,3,Sales Executive,4,Single,10904,23342,4,Y,No,20,3,3,80,0,6,3,2,3,0,3,3
31,No,Travel_Rarely,346,Sales,11,3,Life Sciences,1,20870,3,Female,39,3,3,Healthcare Representative,1,Married,3037,15287,0,Y,No,17,3,3,80,0,10,3,1,8,8,1,8
32,No,Travel_Rarely,535,Research & Development,17,3,Medical,1,20871,4,Female,56,2,2,Research Scientist,4,Married,2769,17364,1,Y,No,17,3,2,80,1,11,2,1,0,0,3,0
39,Yes,Travel_Rarely,769,Research & Development,8,3,Technical Degree,1,20872,3,Male,70,3,3,Research Director,4,Single,6786,11580,1,Y,No,17,3,3,80,0,21,2,2,9,7,7,2
35,No,Travel_Rarely,427,Research & Development,8,5,Life Sciences,1,20873,2,Female,48,2,1,Sales Representative,2,Married,8697,15351,4,Y,No,18,4,3,80,3,3,3,3,3,3,7,2
29,No,Travel_Rarely,497,Research & Development,8,1,Life Sciences,1,20874,2,Male,43,2,2,Sales Executive,4,Divorced,7935,17293,1,Y,No,15,3,4,80,0,11,4,4,3,3,0,3
39,Yes,Travel_Rarely,534,Sales,9,2,Marketing,1,20875,4,Female,52,2,2,Laboratory Technician,4,Single,11901,18441,2,Y,Yes,14,4,3,80,1,4,1,3,4,0,2,4
23,No,Travel_Rarely,875,Research & Development,1,3,Medical,1,20876,3,Female,65,3,2,Laboratory Technician,4,Divorced,9370,20381,0,Y,No,17,3,3,80,0,5,3,2,5,4,2,5
47,No,Travel_Rarely,876,Sales,1,3,Medical,1,20877,3,Male,50,2,2,Sales Executive,1,Married,6199,15411,0,Y,No,11,3,2,80,1,2,0,1,2,2,2,2
36,No,Travel_Frequently,962,Research & Development,20,4,Technical Degree,1,20878,1,Male,48,3,3,Laboratory Technician,4,Single,8250,2655,0,Y,No,21,3,4,80,1,18,2,1,4,4,6,2
60,No,Travel_Frequently,675,Research & Development,1,2,Marketing,1,20879,3,Male,68,2,2,Healthcare Representative,1,Married,7267,17968,1,Y,No,13,4,4,80,0,8,4,2,8,1,0,7
33,No,Non-Travel,1444,Sales,1,3,Life Sciences,1,20880,3,Male,59,1,4,Healthcare Representative,3,Divorced,10270,16862,3,Y,No,15,4,3,80,1,15,4,3,15,4,5,5
39,No,Travel_Frequently,719,Sales,1,3,Medical,1,20881,1,Female,100,3,3,Manufacturing Director,2,Divorced,5044,10257,5,Y,Yes,13,3,3,80,2,9,2,2,5,5,4,2
45,No,Travel_Frequently,1499,Sales,11,4,Marketing,1,20882,3,Male,49,4,3,Laboratory Technician,4,Single,3808,15735,3,Y,No,13,3,3,80,1,0,4,3,0,0,0,0
38,No,Travel_Rarely,1064,Research & Development,1,3,Medical,1,20883,3,Female,50,3,2,Sales Executive,3,Single,1344,6608,3,Y,No,17,4,4,80,0,20,4,2,10,1,2,7
40,No,Travel_Rarely,102,Research & Development,8,3,Medical,1,20884,3,Female,83,3,1,Manufacturing Director,4,Single,4631,18920,1,Y,Yes,17,4,2,80,1,13,3,2,6,6,2,0
41,No,Travel_Rarely,738,Research & Development,1,4,Life Sciences,1,20885,2,Male,90,3,3,Research Director,1,Married,11025,6246,2,Y,Yes,11,3,3,80,1,12,1,4,7,3,0,3
26,Yes,Travel_Rarely,849,Research & Development,5,5,Medical,1,20886,3,Male,58,3,2,Manager,2,Married,11834,14958,6,Y,Yes,11,4,4,80,0,8,3,3,8,8,6,3
35,Yes,Travel_Rarely,727,Research & Development,8,4,Life Sciences,1,20887,1,Male,89,3,1,Laboratory Technician,3,Married,2407,26999,0,Y,No,15,3,2,80,0,12,2,3,5,5,2,2
44,No,Travel_Rarely,304,Research & Development,20,2,Other,1,20888,2,Female,53,3,2,Sales Representative,3,Married,6715,2094,3,Y,No,15,3,2,80,1,10,2,3,10,10,3,0
36,No,Travel_Rarely,560,Sales,4,4,Life Sciences,1,20889,2,Female,75,2,3,Healthcare Representative,4,Single,3745,22132,0,Y,Yes,17,4,2,80,0,12,0,3,3,3,1,3
33,No,Non-Travel,1174,Sales,14,4,Medical,1,20890,2,Female,39,4,2,Healthcare Representative,1,Single,9461,15072,7,Y,No,18,3,3,80,1,15,2,4,15,3,3,8
33,No,Travel_Rarely,706,Research & Development,23,5,Technical Degree,1,20891,3,Male,69,3,3,Healthcare Representative,2,Divorced,8680,10353,1,Y,No,11,3,1,80,1,13,4,4,4,0,0,4
40,No,Travel_Rarely,706,Research & Development,1,4,Medical,1,20892,1,Male,76,2,2,Healthcare Representative,2,Single,5858,24882,8,Y,No,17,3,2,80,0,6,0,3,6,0,3,3
45,No,Travel_Rarely,263,Research & Development,18,2,Medical,1,20893,3,Male,72,3,1,Research Scientist,2,Married,7825,14707,1,Y,Yes,11,3,3,80,1,13,2,3,13,4,6,2
29,Yes,Travel_Rarely,1499,Research & Development,9,4,Medical,1,20894,3,Male,30,3,2,Sales Executive,3,Divorced,4812,10228,3,Y,No,23,3,3,80,0,11,3,4,0,0,0,0
34,Yes,Travel_Rarely,1380,Human Resources,5,3,Medical,1,20895,4,Male,72,3,3,Sales Executive,4,Single,8789,3895,8,Y,No,11,3,2,80,1,16,3,4,6,4,3,1
49,Yes,Travel_Rarely,861,Research & Development,7,2,Marketing,1,20896,4,Male,100,4,3,Sales Executive,3,Divorced,8699,6540,3,Y,No,17,3,3,80,1,4,3,3,0,0,0,0
33,Yes,Travel_Rarely,391,Research & Development,3,4,Technical Degree,1,20897,4,Female,92,3,1,Sales Executive,3,Married,3688,2094,0,Y,Yes,23,3,4,80,2,7,4,3,7,6,0,7
38,No,Travel_Rarely,777,Research & Development,1,4,Life Sciences,1,20898,2,Female,86,3,3,Sales Executive,4,Married,4070,13130,0,Y,No,11,3,1,80,0,8,2,2,8,8,3,0
44,No,Travel_Frequently,1164,Research & Development,1,3,Life Sciences,1,20899,2,Male,50,3,3,Laboratory Technician,4,Divorced,11530,9448,1,Y,No,19,3,3,80,1,16,1,4,9,7,0,9
27,No,Travel_Frequently,614,Sales,8,3,Life Sciences,1,20900,2,Male,65,3,1,Research Scientist,3,Married,6392,8593,2,Y,No,22,3,4,80,0,6,0,2,5,0,1,2
30,No,Travel_Rarely,224,Research & Development,9,5,Life Sciences,1,20901,2,Male,49,2,2,Healthcare Representative,1,Divorced,3532,4947,2,Y,No,14,4,4,80,0,12,2,3,6,0,1,5
46,No,Travel_Rarely,527,Sales,4,4,Medical,1,20902,2,Male,82,2,4,Sales Representative,2,Divorced,14931,14280,2,Y,No,17,3,1,80,0,28,4,2,8,3,1,2
40,No,Travel_Rarely,102,Sales,18,3,Life Sciences,1,20903,1,Male,30,2,2,Sales Executive,1,Divorced,9635,16538,3,Y,Yes,12,3,1,80,1,15,4,4,3,3,8,3
36,No,Travel_Rarely,988,Research & Development,3,3,Other,1,20904,2,Male,77,2,2,Sales Executive,2,Married,6762,18843,1,Y,No,15,3,3,80,0,5,3,2,5,5,0,5
34,No,Travel_Frequently,864,Sales,8,2,Life Sciences,1,20905,2,Male,67,2,1,Laboratory Technician,3,Married,4339,21421,6,Y,No,25,3,2,80,1,13,1,4,0,0,2,0
53,No,Travel_Rarely,1014,Human Resources,3,4,Other,1,20906,4,Male,74,3,1,Laboratory Technician,2,Single,3238,11590,9,Y,No,14,3,2,80,1,17,3,4,7,2,0,5
41,Yes,Travel_Rarely,1499,Sales,2,2,Life Sciences,1,20907,4,Male,72,2,3,Research Scientist,3,Married,4996,24569,0,Y,No,21,3,3,80,0,11,1,3,0,0,4,0
35,No,Travel_Rarely,1087,Sales,5,2,Life Sciences,1,20908,4,Male,78,3,1,Research Director,4,Single,3432,11686,1,Y,No,15,3,2,80,1,4,4,3,2,2,2,2
34,No,Travel_Rarely,632,Sales,18,3,Technical Degree,1,20909,4,Male,69,2,3,Laboratory Technician,3,Married,9580,26356,1,Y,No,11,3,2,80,0,2,3,3,2,2,3,0
37,No,Travel_Rarely,1270,Research & Development,13,3,Life Sciences,1,20910,3,Male,54,3,2,Research Scientist,3,Married,3887,19387,4,Y,No,20,4,4,80,2,17,4,3,0,0,4,0
34,No,Travel_Frequently,1222,Research & Development,7,2,Life Sciences,1,20911,2,Male,65,3,1,Sales Executive,2,Single,4392,16426,1,Y,No,11,3,1,80,3,16,4,3,0,0,0,0
41,No,Travel_Frequently,248,Research & Development,1,2,Life Sciences,1,20912,1,Male,65,2,3,Manufacturing Director,4,Single,7280,14542,5,Y,Yes,15,3,3,80,1,5,3,3,5,5,0,0
36,No,Travel_Rarely,572,Research & Development,12,4,Life Sciences,1,20913,2,Female,77,3,1,Sales Executive,4,Married,9665,20189,1,Y,No,13,3,1,80,2,15,4,2,3,3,0,0
52,No,Travel_Rarely,1499,Research & Development,29,3,Medical,1,20914,3,Male,30,4,2,Research Scientist,3,Divorced,19272,20870,0,Y,Yes,18,4,1,80,1,12,6,2,10,5,0,0
50,No,Travel_Rarely,1045,Research & Development,6,1,Marketing,1,20915,4,Female,92,2,1,Sales Executive,1,Married,1009,15561,3,Y,No,21,3,2,80,2,18,4,2,4,1,8,4
31,No,Travel_Rarely,483,Human Resources,25,5,Medical,1,20916,1,Female,92,2,2,Research Scientist,2,Married,9918,9696,0,Y,Yes,16,3,2,80,1,13,3,2,10,4,3,6
25,No,Travel_Rarely,1259,Research & Development,13,3,Life Sciences,1,20917,2,Male,65,2,2,Manufacturing Director,2,Married,17537,5393,6,Y,Yes,19,3,4,80,2,7,4,2,7,0,0,7
33,No,Travel_Rarely,155,Sales,18,1,Medical,1,20918,2,Female,37,3,4,Sales Executive,2,Single,1009,15235,0,Y,No,18,3,2,80,0,13,1,4,8,5,1,8
47,No,Non-Travel,501,Research & Development,1,2,Medical,1,20919,2,Male,83,3,3,Research Scientist,3,Single,2854,17950,7,Y,No,23,3,4,80,0,9,4,3,4,0,2,4
37,Yes,Travel_Rarely,1086,Sales,8,3,Life Sciences,1,20920,3,Female,84,4,1,Research Scientist,4,Divorced,1009,26999,0,Y,Yes,11,3,3,80,2,7,5,4,7,0,3,4
45,No,Travel_Frequently,164,Research & Development,21,2,Technical Degree,1,20921,2,Male,58,4,1,Laboratory Technician,3,Married,9721,6254,3,Y,Yes,19,3,2,80,0,24,1,2,5,1,4,0
41,No,Travel_Rarely,102,Research & Development,14,2,Other,1,20922,3,Female,49,3,3,Healthcare Representative,2,Single,9296,7821,2,Y,No,15,3,3,80,2,18,5,4,13,7,8,3
43,No,Non-Travel,413,Research & Development,16,3,Technical Degree,1,20923,2,Male,95,3,1,Research Scientist,3,Divorced,11181,2467,0,Y,No,14,4,3,80,1,8,4,2,3,3,7,3
35,No,Travel_Rarely,215,Research & Development,1,3,Life Sciences,1,20924,3,Male,83,3,1,Research Scientist,1,Married,7160,12119,3,Y,No,20,3,4,80,2,7,6,3,3,3,0,2
46,No,Travel_Rarely,102,Research & Development,6,3,Life Sciences,1,20925,3,Male,53,3,2,Laboratory Technician,1,Married,5167,13549,1,Y,No,18,3,2,80,1,11,2,3,7,5,5,2
45,No,Travel_Rarely,829,Sales,17,3,Medical,1,20926,4,Male,85,3,2,Sales Executive,2,Married,1962,10131,0,Y,No,16,3,3,80,0,17,4,3,15,2,0,13
18,No,Travel_Frequently,785,Research & Development,6,3,Medical,1,20927,2,Female,100,3,2,Manager,3,Single,11780,16448,5,Y,No,16,4,2,80,1,0,2,4,0,0,3,0
30,No,Travel_Rarely,1153,Research & Development,1,2,Life Sciences,1,20928,3,Male,68,4,1,Manufacturing Director,1,Single,14100,13733,0,Y,No,11,3,3,80,1,12,5,2,7,4,1,4
45,No,Travel_Rarely,1256,Research & Development,1,2,Marketing,1,20929,4,Female,57,3,2,Manager,3,Married,5595,16122,4,Y,No,19,3,1,80,0,6,2,3,5,5,5,5
29,No,Travel_Rarely,926,Research & Development,13,3,Life Sciences,1,20930,2,Male,80,3,4,Manufacturing Director,2,Divorced,3060,17284,7,Y,Yes,14,4,3,80,2,11,2,2,0,0,5,0
39,Yes,Travel_Rarely,1320,Research & Development,13,5,Human Resources,1,20931,3,Female,58,2,2,Research Scientist,2,Single,3354,8796,3,Y,No,17,3,2,80,0,21,2,3,2,2,0,1
47,No,Travel_Rarely,1030,Research & Development,17,2,Life Sciences,1,20932,4,Male,98,3,3,Laboratory Technician,4,Divorced,1009,18930,0,Y,No,20,3,2,80,0,7,5,2,7,2,0,4
46,No,Travel_Rarely,1343,Research & Development,6,2,Medical,1,20933,3,Male,63,2,1,Manufacturing Director,4,Married,9536,23813,2,Y,No,16,3,4,80,0,12,2,3,7,7,5,7
27,No,Travel_Rarely,1007,Research & Development,18,4,Marketing,1,20934,1,Female,68,2,3,Laboratory Technician,3,Divorced,7782,15422,2,Y,No,15,3,3,80,2,9,2,3,6,6,4,3
59,No,Travel_Rarely,199,Human Resources,3,2,Life Sciences,1,20935,2,Female,77,2,2,Manager,4,Married,9558,14004,1,Y,Yes,16,3,3,80,0,6,2,2,6,6,0,5
60,No,Travel_Rarely,1481,Research & Development,6,3,Life Sciences,1,20936,2,Male,97,3,1,Research Scientist,4,Married,4338,15228,0,Y,Yes,12,3,1,80,1,0,1,2,0,0,5,0
45,No,Travel_Rarely,1121,Sales,20,3,Life Sciences,1,20937,2,Male,72,4,1,Sales Executive,3,Married,16426,26999,1,Y,No,13,3,4,80,0,17,3,3,1,1,0,1
44,No,Travel_Rarely,587,Sales,7,4,Technical Degree,1,20938,3,Male,87,3,4,Sales Executive,2,Single,7505,12346,3,Y,No,18,3,2,80,1,6,3,2,6,5,3,5
33,No,Travel_Rarely,893,Research & Development,9,3,Life Sciences,1,20939,2,Female,79,3,2,Healthcare Representative,2,Divorced,3941,2094,4,Y,Yes,15,3,2,80,0,4,4,3,4,4,5,3
23,No,Non-Travel,984,Human Resources,22,4,Life Sciences,1,20940,3,Female,58,3,2,Sales Executive,2,Divorced,19487,17096,2,Y,No,20,3,3,80,1,5,3,3,5,5,3,5
41,No,Travel_Rarely,765,Research & Development,19,2,Life Sciences,1,20941,3,Female,74,2,1,Healthcare Representative,1,Single,12184,11892,6,Y,No,14,3,2,80,1,23,2,3,18,7,0,6
31,No,Travel_Rarely,341,Research & Development,15,3,Life Sciences,1,20942,2,Male,35,3,1,Sales Executive,3,Married,1009,8513,3,Y,No,11,3,1,80,1,13,1,2,0,0,7,0
37,No,Travel_Rarely,889,Research & Development,1,2,Life Sciences,1,20943,2,Female,65,3,1,Research Scientist,2,Married,7261,24153,4,Y,No,11,4,2,80,2,19,3,3,0,0,0,0
52,No,Travel_Rarely,845,Research & Development,17,3,Life Sciences,1,20944,3,Male,31,2,2,Sales Executive,3,Married,8820,13525,2,Y,No,16,3,4,80,1,12,2,3,12,2,4,5
31,No,Travel_Rarely,1391,Sales,14,4,Life Sciences,1,20945,1,Male,67,2,2,Manufacturing Director,2,Married,3633,22336,6,Y,No,18,3,3,80,0,7,3,2,7,6,0,0
44,No,Travel_Rarely,926,Research & Development,11,3,Life Sciences,1,20946,3,Female,54,2,2,Sales Representative,2,Single,2605,21478,3,Y,Yes,16,3,3,80,1,26,1,4,11,9,2,6
37,No,Travel_Rarely,265,Research & Development,15,4,Medical,1,20947,3,Female,95,3,3,Sales Representative,3,Married,7859,13980,1,Y,No,15,3,3,80,2,19,3,4,0,0,5,0
40,No,Travel_Rarely,397,Research & Development,5,2,Technical Degree,1,20948,3,Male,51,2,3,Research Scientist,4,Divorced,1009,11266,7,Y,Yes,20,3,1,80,3,17,5,3,10,0,8,5
29,No,Travel_Rarely,102,Research & Development,21,3,Medical,1,20949,3,Male,84,3,2,Laboratory Technician,1,Married,6617,11329,5,Y,No,12,3,3,80,0,11,4,2,10,1,2,3
30,No,Non-Travel,949,Research & Development,18,1,Life Sciences,1,20950,4,Male,69,3,2,Laboratory Technician,3,Single,2445,6459,6,Y,No,15,3,3,80,0,12,3,2,11,9,0,6
22,Yes,Travel_Rarely,237,Research & Development,21,3,Life Sciences,1,20951,2,Male,43,3,2,Laboratory Technician,2,Divorced,6805,15572,2,Y,No,12,4,2,80,0,4,1,3,4,4,4,1
49,No,Travel_Rarely,745,Research & Development,4,3,Technical Degree,1,20952,3,Female,62,3,3,Human Resources,1,Single,2380,20644,4,Y,Yes,11,3,2,80,0,6,5,2,6,2,1,3
34,No,Travel_Frequently,692,Research & Development,1,3,Life Sciences,1,20953,2,Male,68,2,3,Sales Executive,4,Married,1126,25599,4,Y,No,11,4,1,80,3,12,3,4,3,0,3,0
39,Yes,Travel_Rarely,102,Sales,5,4,Other,1,20954,1,Female,72,3,1,Manufacturing Director,4,Married,5202,15524,3,Y,No,12,3,2,80,0,16,4,2,12,1,0,6
53,No,Travel_Frequently,1499,Research & Development,4,1,Human Resources,1,20955,3,Male,67,2,2,Healthcare Representative,1,Married,3534,11109,1,Y,No,12,3,4,80,1,16,3,4,5,2,1,4
31,No,Travel_Rarely,1499,Human Resources,8,3,Life Sciences,1,20956,1,Female,100,2,1,Healthcare Representative,3,Single,1009,15547,0,Y,No,18,3,1,80,1,12,2,1,1,1,9,0
36,No,Travel_Rarely,888,Research & Development,24,5,Marketing,1,20957,1,Male,77,4,3,Laboratory Technician,4,Married,1009,20368,3,Y,Yes,20,4,3,80,0,18,3,3,7,7,0,1
41,No,Travel_Rarely,560,Research & Development,1,5,Medical,1,20958,1,Female,77,3,3,Sales Executive,4,Single,6516,15339,3,Y,Yes,14,4,3,80,0,20,2,3,5,5,2,0
42,Yes,Travel_Rarely,579,Sales,15,3,Medical,1,20959,4,Female,70,2,3,Manufacturing Director,4,Single,1009,15636,4,Y,No,16,4,2,80,0,0,3,2,0,0,2,0
21,No,Travel_Rarely,1138,Research & Development,18,2,Medical,1,20960,3,Male,53,3,3,Laboratory Technician,3,Divorced,4193,7959,4,Y,No,14,3,2,80,0,3,3,3,3,3,3,3
18,No,Travel_Frequently,102,Sales,14,1,Medical,1,20961,4,Male,30,3,2,Healthcare Representative,3,Married,2941,12799,7,Y,Yes,18,4,1,80,2,0,0,1,0,0,3,0
25,No,Travel_Rarely,1041,Sales,2,2,Life Sciences,1,20962,3,Male,92,3,2,Sales Executive,1,Divorced,13854,13287,5,Y,No,13,3,4,80,1,7,5,2,7,4,0,7
29,Yes,Travel_Rarely,748,Sales,1,3,Technical Degree,1,20963,3,Female,76,2,1,Laboratory Technician,2,Married,10710,2094,2,Y,Yes,11,3,3,80,2,6,2,2,1,1,2,1
31,Yes,Travel_Rarely,961,Research & Development,10,3,Technical Degree,1,20964,3,Male,60,3,1,Laboratory Technician,4,Married,10952,14104,7,Y,No,15,4,2,80,1,13,2,3,3,3,5,0
27,No,Travel_Rarely,1104,Sales,4,3,Medical,1,20965,3,Female,62,3,4,Manufacturing Director,2,Married,4989,26999,1,Y,No,17,3,2,80,0,4,3,3,4,4,6,4
28,Yes,Non-Travel,560,Research & Development,9,3,Life Sciences,1,20966,3,Female,59,2,1,Sales Executive,3,Married,5481,4004,1,Y,No,12,4,2,80,2,10,3,2,10,4,2,5
21,No,Travel_Rarely,1359,Research & Development,20,3,Technical Degree,1,20967,3,Male,100,2,3,Laboratory Technician,3,Married,2401,7697,6,Y,No,14,3,4,80,0,3,3,2,0,0,0,0
37,Yes,Travel_Rarely,511,Research & Development,9,1,Life Sciences,1,20968,2,Male,76,3,2,Manager,2,Married,4366,16365,9,Y,No,11,3,3,80,0,15,4,3,13,7,4,2
22,No,Travel_Rarely,525,Research & Development,1,3,Marketing,1,20969,2,Female,63,3,5,Sales Executive,2,Married,8459,23217,4,Y,Yes,11,4,1,80,0,4,5,3,4,4,0,3
54,No,Non-Travel,570,Human Resources,1,3,Human Resources,1,20970,3,Male,94,3,3,Manufacturing Director,1,Single,4506,5578,6,Y,Yes,15,3,3,80,2,16,4,3,4,3,0,4
18,No,Travel_Rarely,1125,Research & Development,18,3,Life Sciences,1,20971,1,Female,56,3,3,Research Scientist,2,Married,1009,18715,2,Y,No,20,3,3,80,1,0,2,2,0,0,6,0
27,No,Travel_Rarely,1293,Research & Development,2,2,Technical Degree,1,20972,3,Male,83,3,1,Laboratory Technician,1,Single,1009,14281,0,Y,Yes,15,4,3,80,1,9,3,2,0,0,2,0
46,Yes,Travel_Frequently,1185,Research & Development,2,4,Medical,1,20973,2,Female,65,3,3,Human Resources,3,Single,4862,13462,2,Y,No,18,3,2,80,2,6,3,3,3,3,0,0
48,No,Travel_Frequently,1394,Sales,1,3,Other,1,20974,4,Male,45,3,2,Laboratory Technician,4,Single,15966,18693,6,Y,No,20,3,3,80,0,16,6,2,8,0,5,3
27,No,Travel_Rarely,1102,Research & Development,20,4,Marketing,1,20975,4,Female,69,3,5,Sales Executive,3,Divorced,5740,13020,0,Y,No,11,3,1,80,0,9,5,2,6,5,5,1
42,No,Non-Travel,138,Sales,10,2,Life Sciences,1,20976,3,Male,69,4,3,Manufacturing Director,3,Married,4475,10209,3,Y,No,13,3,3,80,2,11,2,3,7,3,0,0
50,No,Non-Travel,1318,Research & Development,14,2,Life Sciences,1,20977,3,Male,54,3,3,Research Scientist,2,Divorced,11106,21513,4,Y,No,11,3,2,80,0,6,2,3,6,3,3,2
36,No,Travel_Rarely,820,Research & Development,18,4,Life Sciences,1,20978,2,Male,47,2,2,Research Scientist,4,Married,5830,10940,5,Y,No,15,3,1,80,1,13,4,3,13,9,6,9
47,No,Travel_Frequently,1243,Sales,6,2,Life Sciences,1,20979,3,Female,52,2,4,Research Scientist,1,Divorced,2015,23761,5,Y,No,12,3,1,80,0,8,1,3,8,8,0,3
38,No,Travel_Rarely,778,Research & Development,4,3,Marketing,1,20980,2,Male,67,3,2,Manager,3,Single,10834,20510,0,Y,No,21,4,3,80,1,20,5,3,5,5,0,1
27,No,Travel_Rarely,1433,Research & Development,11,2,Medical,1,20981,2,Male,70,1,3,Healthcare Representative,2,Divorced,3614,9124,1,Y,No,15,3,2,80,2,9,3,2,3,3,0,3
34,Yes,Travel_Frequently,471,Research & Development,12,4,Medical,1,20982,2,Male,49,2,4,Research Scientist,2,Married,1009,14755,0,Y,No,18,3,1,80,1,11,4,2,4,2,3,4
37,Yes,Travel_Rarely,1368,Research & Development,19,3,Marketing,1,20983,3,Female,63,3,3,Laboratory Technician,2,Married,13314,15017,9,Y,Yes,13,3,4,80,0,10,2,3,8,8,0,8
27,No,Travel_Rarely,825,Sales,1,3,Marketing,1,20984,3,Male,30,2,3,Sales Executive,4,Single,5492,26304,3,Y,Yes,15,3,2,80,2,9,3,3,9,3,7,8
26,No,Travel_Rarely,837,Research & Development,1,3,Medical,1,20985,1,Female,76,2,3,Research Scientist,4,Married,10772,26999,4,Y,Yes,16,3,2,80,1,8,4,2,2,2,2,2
24,No,Travel_Rarely,1499,Sales,14,3,Medical,1,20986,1,Male,55,3,2,Manager,4,Single,9263,22544,1,Y,No,17,3,2,80,1,6,3,2,0,0,1,0
40,Yes,Travel_Rarely,1255,Research & Development,11,2,Medical,1,20987,3,Female,47,3,2,Laboratory Technician,2,Divorced,14341,6672,5,Y,No,14,3,2,80,1,22,4,3,8,4,0,7
40,No,Travel_Frequently,1065,Research & Development,1,5,Marketing,1,20988,3,Female,96,3,3,Sales Executive,3,Single,8768,13217,2,Y,No,15,3,3,80,1,5,1,4,5,5,2,5
36,No,Travel_Frequently,439,Research & Development,13,4,Life Sciences,1,20989,1,Female,73,2,1,Laboratory Technician,3,Divorced,1407,23675,1,Y,No,22,3,2,80,1,17,2,3,9,0,5,0
37,No,Travel_Rarely,1099,Research & Development,11,4,Life Sciences,1,20990,1,Female,97,2,2,Sales Executive,2,Married,3199,14916,3,Y,No,16,3,3,80,2,4,2,3,4,1,0,4
48,No,Travel_Rarely,302,Research & Development,4,3,Medical,1,20991,2,Male,32,2,2,Laboratory Technician,4,Divorced,1009,16947,0,Y,No,14,4,3,80,2,3,3,3,0,0,0,0
41,No,Travel_Frequently,975,Research & Development,13,3,Life Sciences,1,20992,2,Female,62,2,2,Healthcare Representative,3,Single,6385,20006,4,Y,No,20,3,4,80,1,0,2,3,0,0,3,0
50,No,Travel_Rarely,1016,Research & Development,17,3,Medical,1,20993,4,Male,61,3,3,Human Resources,3,Divorced,1097,15764,4,Y,No,18,3,4,80,0,25,0,3,10,0,2,5
36,No,Travel_Rarely,1209,Research & Development,19,4,Marketing,1,20994,2,Male,90,3,2,Manufacturing Director,3,Married,1009,25141,0,Y,Yes,21,4,3,80,0,17,4,3,2,2,0,0
31,No,Travel_Rarely,1499,Research & Development,7,4,Medical,1,20995,3,Female,82,2,3,Human Resources,4,Single,12659,22401,3,Y,No,11,3,4,80,2,10,2,1,5,5,0,2
42,No,Travel_Frequently,802,Sales,10,3,Life Sciences,1,20996,4,Female,50,3,2,Manufacturing Director,3,Married,7099,14615,3,Y,No,14,3,1,80,1,21,4,2,11,2,6,11
32,No,Travel_Rarely,1283,Sales,15,4,Life Sciences,1,20997,4,Male,65,3,1,Sales Executive,3,Single,8127,12386,1,Y,No,11,3,2,80,1,11,5,2,7,7,0,7
34,No,Travel_Frequently,1420,Sales,8,5,Life Sciences,1,20998,1,Male,60,4,1,Sales Executive,2,Married,13457,22483,4,Y,Yes,12,3,4,80,0,16,4,2,14,2,3,2
52,No,Travel_Rarely,809,Research & Development,5,3,Marketing,1,20999,3,Male,62,4,1,Laboratory Technician,3,Divorced,16033,23769,0,Y,Yes,18,3,2,80,1,20,3,2,0,0,6,0
33,No,Travel_Rarely,1080,Research & Development,10,2,Life Sciences,1,21000,1,Female,68,2,1,Research Scientist,3,Married,8608,2094,2,Y,Yes,13,4,4,80,0,0,3,2,0,0,2,0
42,No,Travel_Rarely,1009,Human Resources,11,2,Marketing,1,21001,3,Female,76,3,3,Laboratory Technician,2,Single,11310,8903,5,Y,No,14,3,2,80,0,5,2,4,5,5,1,3
25,No,Travel_Frequently,1291,Sales,15,2,Human Resources,1,21002,2,Female,66,3,2,Laboratory Technician,2,Married,8886,15320,3,Y,No,15,4,4,80,1,7,1,2,3,0,5,3
40,No,Travel_Rarely,390,Research & Development,9,5,Marketing,1,21003,2,Female,56,3,2,Laboratory Technician,3,Married,1009,17587,4,Y,No,17,3,3,80,1,12,4,1,3,1,4,3
38,No,Travel_Rarely,102,Research & Development,1,2,Life Sciences,1,21004,2,Male,70,3,2,Laboratory Technician,4,Single,5286,16433,6,Y,No,18,3,2,80,0,4,2,3,4,2,7,3
