Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,No,Travel_Frequently,1159,Research & Development,1,2,Marketing,1,3651,4,Female,49,2,2,Sales Executive,2,Divorced,4175,3556,5,Y,No,19,4,3,80,1,15,3,3,0,0,0,0
36,No,Travel_Rarely,624,Human Resources,1,3,Medical,1,3652,3,Male,67,4,1,Sales Executive,1,Single,6104,6607,0,Y,No,11,4,2,80,0,0,3,3,0,0,6,0
58,No,Non-Travel,502,Research & Development,10,2,Life Sciences,1,3653,4,Male,36,2,2,Laboratory Technician,3,Married,8100,23057,2,Y,No,15,3,3,80,3,16,3,2,11,7,1,3
38,No,Travel_Rarely,1032,Research & Development,9,1,Medical,1,3654,1,Female,60,3,1,Research Scientist,3,Divorced,2150,25849,5,Y,Yes,17,3,3,80,1,12,3,2,1,1,5,1
27,No,Travel_Rarely,483,Research & Development,3,1,Medical,1,3655,2,Male,98,3,4,Manager,4,Married,13319,22160,8,Y,Yes,14,3,2,80,3,9,4,2,0,0,3,0
38,No,Travel_Rarely,863,Research & Development,12,3,Medical,1,3656,3,Male,77,3,1,Research Scientist,4,Single,8667,26394,1,Y,Yes,13,3,3,80,1,15,1,2,5,3,1,0
36,No,Travel_Frequently,858,Research & Development,19,4,Human Resources,1,3657,2,Male,100,2,1,Research Scientist,2,Single,10391,5390,3,Y,Yes,17,4,2,80,1,0,3,2,0,0,0,0
29,No,Travel_Rarely,1424,Research & Development,5,2,Life Sciences,1,3658,4,Female,75,1,1,Sales Representative,2,Single,13436,10776,4,Y,No,11,3,3,80,2,7,5,3,0,0,0,0
35,Yes,Travel_Rarely,414,Research & Development,1,4,Life Sciences,1,3659,2,Male,59,1,3,Sales Executive,3,Married,1009,13390,5,Y,No,22,3,2,80,1,8,1,1,7,5,1,1
40,No,Travel_Rarely,742,Sales,16,2,Marketing,1,3660,3,Female,69,3,1,Laboratory Technician,1,Single,10824,16650,6,Y,Yes,12,3,3,80,1,17,5,4,17,6,6,4
29,Yes,Travel_Rarely,1431,Sales,4,2,Human Resources,1,3661,2,Male,51,2,1,Research Scientist,4,Married,15207,18890,1,Y,No,12,3,4,80,0,11,2,3,9,4,1,7
60,No,Travel_Rarely,682,Sales,1,3,Life Sciences,1,3662,3,Male,87,4,1,Manager,3,Married,9881,7906,1,Y,No,17,4,3,80,1,9,2,3,8,8,2,1
48,No,Travel_Frequently,866,Research & Development,4,2,Life Sciences,1,3663,2,Female,100,3,1,Manufacturing Director,2,Married,7383,11378,0,Y,Yes,13,3,3,80,0,0,4,1,0,0,0,0
52,No,Travel_Rarely,636,Research & Development,19,1,Life Sciences,1,3664,2,Male,86,3,1,Research Scientist,3,Married,1009,19316,2,Y,No,14,4,4,80,2,15,4,2,0,0,1,0
35,No,Non-Travel,552,Sales,18,3,Life Sciences,1,3665,2,Female,96,2,2,Research Scientist,3,Married,1009,3385,2,Y,No,16,3,4,80,1,17,1,4,0,0,9,0
22,Yes,Travel_Rarely,102,Research & Development,15,2,Technical Degree,1,3666,2,Male,30,2,4,Sales Representative,4,Married,17155,16699,0,Y,Yes,16,4,3,80,1,4,4,1,0,0,1,0
25,No,Travel_Rarely,841,Research & Development,6,3,Marketing,1,3667,2,Male,71,4,2,Laboratory Technician,4,Married,9130,13642,2,Y,No,16,3,3,80,1,7,4,4,7,7,2,6
39,Yes,Travel_Rarely,895,Research & Development,4,2,Other,1,3668,2,Female,50,4,1,Sales Executive,3,Married,5115,10002,3,Y,No,21,4,3,80,2,14,1,2,14,5,4,3
34,Yes,Travel_Frequently,392,Research & Development,2,4,Life Sciences,1,3669,3,Female,88,4,2,Research Director,1,Divorced,6825,16726,0,Y,No,16,3,1,80,0,15,2,4,15,2,0,4
45,No,Travel_Rarely,947,Research & Development,21,3,Medical,1,3670,3,Female,47,2,3,Manager,2,Divorced,8866,26999,5,Y,No,16,3,3,80,0,11,3,4,0,0,2,0
34,Yes,Travel_Rarely,1266,Sales,12,4,Life Sciences,1,3671,4,Female,66,3,3,Research Director,2,Divorced,7914,12284,2,Y,No,12,3,3,80,1,16,4,2,5,5,0,5
44,Yes,Non-Travel,295,Sales,14,2,Life Sciences,1,3672,4,Female,50,2,3,Healthcare Representative,4,Single,4679,19438,5,Y,No,23,3,4,80,2,4,3,4,4,2,0,4
51,No,Travel_Rarely,580,Research & Development,3,2,Medical,1,3673,4,Male,63,3,1,Sales Executive,2,Divorced,3542,16507,6,Y,No,13,3,1,80,1,15,2,2,4,4,0,4
50,No,Non-Travel,102,Sales,1,4,Technical Degree,1,3674,2,Male,48,2,1,Research Director,4,Married,3988,14395,5,Y,No,18,4,3,80,1,18,3,2,2,2,4,2
35,No,Travel_Rarely,664,Research & Development,1,2,Medical,1,3675,4,Male,79,4,3,Sales Executive,2,Single,6741,15585,2,Y,Yes,17,3,3,80,1,13,1,2,10,0,3,2
36,No,Travel_Frequently,248,Research & Development,4,4,Life Sciences,1,3676,2,Male,37,2,1,Manager,2,Married,5400,13162,1,Y,No,11,3,3,80,1,10,4,2,0,0,0,0
42,No,Travel_Rarely,1089,Research & Development,9,3,Life Sciences,1,3677,3,Male,63,4,3,Sales Executive,3,Single,5831,14422,5,Y,No,20,3,3,80,1,5,2,3,5,5,1,0
29,No,Travel_Rarely,903,Sales,12,3,Technical Degree,1,3678,3,Female,100,3,3,Research Scientist,4,Married,1009,9487,3,Y,Yes,18,3,2,80,2,9,5,3,6,6,1,5
42,No,Travel_Rarely,541,Research & Development,9,3,Life Sciences,1,3679,2,Female,37,3,2,Manufacturing Director,1,Single,6891,7311,5,Y,No,16,3,1,80,0,6,1,3,0,0,1,0
48,No,Travel_Rarely,469,Research & Development,17,3,Marketing,1,3680,4,Male,74,3,2,Research Director,4,Married,3941,8161,2,Y,Yes,13,3,3,80,1,20,1,3,3,3,0,3
29,No,Travel_Rarely,1087,Research & Development,22,1,Medical,1,3681,3,Female,56,3,2,Research Scientist,1,Married,9331,21330,4,Y,Yes,11,3,1,80,2,11,3,4,7,0,8,6
35,No,Travel_Rarely,508,Human Resources,16,3,Life Sciences,1,3682,4,Male,73,2,2,Research Scientist,3,Married,3166,17278,4,Y,No,15,3,1,80,1,10,1,1,7,0,4,5
29,No,Travel_Rarely,1145,Research & Development,12,5,Life Sciences,1,3683,1,Male,84,3,3,Laboratory Technician,3,Divorced,5185,26999,8,Y,No,17,4,1,80,0,0,3,3,0,0,3,0
18,Yes,Travel_Rarely,756,Research & Development,12,5,Life Sciences,1,3684,4,Male,46,3,1,Research Scientist,4,Married,1009,24067,4,Y,Yes,19,4,4,80,1,0,4,3,0,0,6,0
40,No,Travel_Rarely,669,Research & Development,11,2,Life Sciences,1,3685,1,Male,72,2,3,Manufacturing Director,3,Single,1009,4089,0,Y,No,15,3,4,80,0,20,5,2,6,4,5,1
45,No,Travel_Frequently,603,Research & Development,15,3,Life Sciences,1,3686,2,Female,74,3,3,Research Director,3,Divorced,9311,13757,0,Y,No,17,4,3,80,2,10,5,2,10,3,0,10
45,Yes,Travel_Frequently,741,Sales,5,3,Other,1,3687,4,Female,54,2,2,Laboratory Technician,2,Divorced,6246,14534,6,Y,No,11,3,2,80,0,15,1,2,0,0,0,0
46,No,Travel_Rarely,1191,Sales,21,3,Medical,1,3688,3,Male,44,3,2,Research Director,3,Married,3327,15006,0,Y,No,18,3,1,80,1,11,4,2,5,5,3,5
30,No,Non-Travel,1040,Research & Development,5,3,Life Sciences,1,3689,3,Male,81,3,2,Sales Executive,3,Married,7075,21277,3,Y,No,14,3,2,80,0,9,4,3,9,0,3,2
34,Yes,Travel_Rarely,894,Research & Development,12,3,Medical,1,3690,3,Female,49,4,3,Manager,2,Married,1009,15167,6,Y,No,17,4,2,80,0,16,5,3,8,0,0,0
36,Yes,Travel_Rarely,108,Sales,16,3,Life Sciences,1,3691,2,Male,73,4,1,Manager,2,Single,9912,8515,2,Y,No,14,3,2,80,1,16,4,4,7,0,7,5
35,No,Travel_Rarely,599,Research & Development,1,1,Life Sciences,1,3692,2,Female,62,4,1,Sales Executive,3,Single,1009,18088,5,Y,No,17,3,2,80,1,5,1,3,5,5,0,4
47,No,Travel_Rarely,862,Sales,14,2,Life Sciences,1,3693,3,Female,71,3,2,Research Scientist,4,Divorced,5501,21957,1,Y,Yes,11,3,4,80,2,11,5,3,0,0,0,0
32,Yes,Travel_Rarely,858,Sales,17,4,Medical,1,3694,4,Male,62,3,1,Laboratory Technician,1,Married,4652,5766,0,Y,Yes,22,3,3,80,1,9,3,2,9,5,1,1
42,No,Travel_Frequently,740,Research & Development,15,3,Medical,1,3695,4,Male,71,2,1,Sales Executive,3,Married,8795,6573,4,Y,No,11,4,3,80,0,5,1,3,5,0,1,0
25,No,Travel_Rarely,102,Research & Development,5,4,Life Sciences,1,3696,1,Male,75,2,2,Sales Executive,4,Single,6135,2094,3,Y,No,19,3,2,80,1,7,3,4,0,0,0,0
42,No,Travel_Rarely,1320,Sales,16,3,Life Sciences,1,3697,3,Male,71,2,4,Laboratory Technician,4,Divorced,1796,21579,6,Y,Yes,14,3,3,80,1,11,2,3,11,3,8,1
38,No,Travel_Rarely,1098,Research & Development,14,4,Other,1,3698,3,Male,87,2,5,Research Director,3,Single,8778,26804,2,Y,No,17,3,1,80,1,6,3,2,6,1,0,4
29,No,Travel_Rarely,259,Research & Development,5,3,Medical,1,3699,3,Female,47,3,2,Manufacturing Director,3,Divorced,3100,2094,3,Y,No,19,3,2,80,0,10,2,3,10,6,3,0
39,No,Travel_Rarely,1057,Sales,23,4,Medical,1,3700,4,Male,50,3,2,Healthcare Representative,2,Married,7623,6130,3,Y,No,17,3,4,80,1,21,5,2,1,1,5,1
29,No,Travel_Rarely,929,Research & Development,1,3,Life Sciences,1,3701,2,Female,78,2,2,Research Scientist,2,Married,9372,12504,9,Y,Yes,15,3,4,80,1,11,1,2,9,8,0,3
36,No,Travel_Frequently,276,Sales,1,2,Life Sciences,1,3702,4,Female,93,3,3,Research Scientist,3,Married,1009,2094,4,Y,No,11,3,1,80,1,11,2,3,5,5,3,2
40,No,Travel_Frequently,738,Sales,11,4,Technical Degree,1,3703,4,Male,86,3,1,Sales Executive,3,Married,5010,2094,4,Y,No,16,3,3,80,0,0,3,2,0,0,6,0
39,No,Travel_Rarely,631,Research & Development,2,3,Life Sciences,1,3704,2,Female,64,4,5,Research Scientist,4,Divorced,1009,15432,0,Y,Yes,11,3,2,80,0,21,1,3,17,2,1,1
47,No,Travel_Frequently,154,Research & Development,12,3,Medical,1,3705,4,Female,85,3,3,Manager,2,Married,10168,5725,2,Y,No,11,3,3,80,2,17,1,3,5,3,0,3
43,No,Non-Travel,1305,Sales,25,4,Life Sciences,1,3706,1,Male,59,4,1,Laboratory Technician,4,Single,4664,18892,6,Y,Yes,11,4,2,80,0,6,4,3,3,3,0,3
41,No,Travel_Frequently,1065,Research & Development,4,3,Life Sciences,1,3707,4,Male,65,3,4,Research Director,4,Divorced,9609,18239,3,Y,No,16,3,2,80,1,17,4,3,7,0,6,4
41,No,Travel_Rarely,1138,Research & Development,13,2,Marketing,1,3708,1,Female,73,2,1,Research Scientist,2,Single,1009,10589,4,Y,No,14,3,3,80,1,7,5,2,7,7,1,4
40,No,Travel_Rarely,1053,Sales,15,4,Life Sciences,1,3709,1,Male,52,3,2,Research Scientist,4,Divorced,1009,6917,0,Y,No,22,3,2,80,1,10,5,4,2,1,0,0
53,Yes,Travel_Frequently,1358,Research & Development,12,3,Medical,1,3710,2,Male,76,3,3,Sales Representative,4,Married,14045,13599,0,Y,No,11,4,3,80,2,8,3,4,0,0,4,0
27,No,Travel_Rarely,611,Research & Development,27,2,Technical Degree,1,3711,2,Female,30,1,2,Manager,3,Single,17019,6645,3,Y,No,16,3,2,80,1,0,3,4,0,0,1,0
27,No,Travel_Rarely,622,Sales,1,3,Medical,1,3712,2,Female,89,2,1,Laboratory Technician,3,Married,8936,15545,7,Y,No,11,4,3,80,1,9,4,2,9,9,0,9
36,No,Travel_Rarely,977,Sales,12,3,Life Sciences,1,3713,4,Male,80,2,1,Manufacturing Director,4,Married,2988,26999,5,Y,Yes,11,3,2,80,1,1,0,3,1,1,1,1
41,No,Travel_Rarely,664,Research & Development,1,2,Other,1,3714,1,Female,67,3,4,Research Scientist,3,Single,19555,20131,5,Y,No,13,3,2,80,0,0,4,2,0,0,8,0
60,No,Travel_Rarely,555,Research & Development,17,4,Technical Degree,1,3715,3,Male,61,3,1,Laboratory Technician,3,Married,7567,17387,3,Y,No,21,3,3,80,2,3,5,2,3,1,6,3
44,No,Travel_Rarely,766,Research & Development,1,5,Life Sciences,1,3716,4,Male,60,3,1,Healthcare Representative,4,Married,8915,25047,6,Y,No,17,4,2,80,2,4,3,3,2,2,0,2
34,No,Travel_Frequently,702,Research & Development,2,2,Technical Degree,1,3717,2,Female,43,3,3,Human Resources,3,Single,4099,16816,3,Y,No,18,3,4,80,1,10,4,3,10,6,3,4
50,Yes,Travel_Frequently,908,Sales,1,4,Life Sciences,1,3718,1,Male,40,2,2,Manager,1,Single,6447,2094,2,Y,No,15,3,2,80,1,7,4,3,7,2,5,6
36,No,Travel_Rarely,389,Research & Development,1,5,Marketing,1,3719,3,Male,59,4,1,Research Scientist,1,Single,5820,26999,1,Y,No,18,3,2,80,0,18,2,2,12,7,3,4
24,No,Travel_Rarely,526,Sales,5,2,Human Resources,1,3720,2,Female,35,4,4,Sales Executive,3,Married,12014,5763,0,Y,Yes,17,3,4,80,0,6,4,2,0,0,7,0
26,No,Travel_Rarely,1115,Sales,10,3,Life Sciences,1,3721,2,Female,40,3,1,Sales Executive,4,Single,2906,8019,2,Y,No,17,4,4,80,2,3,4,3,0,0,6,0
35,No,Travel_Frequently,488,Research & Development,13,3,Life Sciences,1,3722,2,Male,63,3,2,Research Scientist,3,Divorced,5973,7242,3,Y,No,14,4,1,80,0,8,3,2,8,4,0,7
40,Yes,Travel_Frequently,602,Sales,3,2,Medical,1,3723,3,Female,52,3,4,Laboratory Technician,3,Single,17695,26985,0,Y,No,17,4,4,80,1,0,0,3,0,0,4,0
60,Yes,Non-Travel,1061,Research & Development,13,4,Life Sciences,1,3724,4,Female,54,4,5,Sales Representative,2,Divorced,1458,10626,2,Y,No,12,3,2,80,1,0,0,3,0,0,3,0
46,No,Travel_Rarely,661,Research & Development,1,1,Medical,1,3725,2,Female,61,3,1,Manager,1,Single,8489,11826,2,Y,No,12,3,3,80,0,22,2,3,0,0,0,0
38,Yes,Travel_Rarely,349,Research & Development,8,4,Other,1,3726,2,Male,53,3,2,Sales Executive,3,Married,8180,12362,2,Y,Yes,17,3,3,80,1,9,3,4,9,9,0,1
45,No,Travel_Rarely,1180,Human Resources,1,3,Medical,1,3727,4,Female,91,3,1,Research Scientist,2,Married,7864,17784,3,Y,No,20,3,3,80,0,5,3,4,5,5,6,0
26,No,Travel_Rarely,999,Sales,22,2,Other,1,3728,4,Male,56,4,4,Healthcare Representative,1,Married,3350,2094,8,Y,Yes,15,3,3,80,1,8,1,3,8,8,3,0
39,No,Travel_Rarely,598,Research & Development,24,3,Medical,1,3729,3,Male,65,2,1,Manufacturing Director,4,Single,12881,26999,3,Y,No,12,3,3,80,0,0,3,3,0,0,8,0
41,No,Travel_Rarely,826,Research & Development,15,4,Life Sciences,1,3730,2,Female,94,3,2,Healthcare Representative,2,Married,1009,22511,5,Y,No,17,3,1,80,1,18,2,2,14,5,1,1
29,No,Travel_Rarely,478,Research & Development,6,4,Medical,1,3731,1,Female,67,3,1,Research Scientist,4,Single,4346,8296,5,Y,No,17,3,2,80,0,7,2,3,0,0,0,0
47,No,Travel_Frequently,1020,Research & Development,22,4,Life Sciences,1,3732,4,Male,82,3,3,Manufacturing Director,3,Single,14558,5483,3,Y,No,22,3,2,80,0,9,3,3,9,1,6,4
23,No,Travel_Rarely,1060,Research & Development,22,5,Life Sciences,1,3733,1,Male,56,3,2,Human Resources,2,Divorced,8396,25466,3,Y,Yes,14,3,4,80,2,5,3,2,5,5,0,0
43,No,Travel_Rarely,1001,Research & Development,4,3,Medical,1,3734,2,Male,62,3,2,Manager,3,Single,3064,12710,7,Y,Yes,16,4,2,80,1,19,3,2,7,0,3,7
42,No,Travel_Rarely,176,Research & Development,8,4,Marketing,1,3735,3,Female,52,3,2,Sales Executive,2,Married,4031,19766,5,Y,No,14,3,2,80,0,23,3,4,0,0,0,0
25,No,Travel_Frequently,102,Sales,17,2,Marketing,1,3736,2,Male,73,3,3,Laboratory Technician,3,Married,8134,15048,2,Y,Yes,14,4,2,80,1,7,2,2,0,0,5,0
41,No,Travel_Rarely,726,Research & Development,19,2,Life Sciences,1,3737,3,Male,31,1,3,Research Scientist,4,Single,11852,12251,0,Y,No,21,3,2,80,1,0,3,4,0,0,3,0
49,No,Travel_Frequently,864,Research & Development,5,4,Medical,1,3738,4,Male,44,4,3,Sales Executive,4,Married,14800,6304,3,Y,No,13,3,2,80,0,21,3,2,9,3,3,3
33,No,Travel_Frequently,402,Research & Development,1,4,Medical,1,3739,4,Male,74,4,2,Healthcare Representative,3,Married,5608,8060,4,Y,No,20,3,3,80,0,2,3,2,2,2,0,2
48,No,Travel_Rarely,1083,Sales,4,2,Life Sciences,1,3740,2,Male,40,4,1,Sales Executive,2,Divorced,14817,26999,1,Y,No,15,3,3,80,0,9,3,2,4,4,5,4
30,No,Travel_Frequently,1155,Sales,1,3,Medical,1,3741,1,Female,70,2,3,Sales Executive,3,Married,9113,16752,4,Y,No,13,3,3,80,0,5,1,2,5,1,5,3
49,No,Travel_Frequently,346,Research & Development,8,3,Marketing,1,3742,3,Female,61,4,1,Sales Executive,2,Married,5805,14568,2,Y,Yes,19,3,4,80,0,17,1,3,0,0,6,0
45,Yes,Travel_Rarely,880,Research & Development,11,3,Life Sciences,1,3743,4,Male,100,4,2,Sales Executive,2,Divorced,5873,14346,1,Y,No,14,3,4,80,1,17,4,3,7,4,0,4
40,No,Travel_Rarely,1092,Sales,11,3,Human Resources,1,3744,3,Male,67,2,2,Laboratory Technician,2,Single,7226,19037,3,Y,Yes,11,3,2,80,0,0,2,2,0,0,5,0
48,No,Non-Travel,1272,Research & Development,13,2,Medical,1,3745,2,Male,89,2,2,Sales Executive,2,Single,1009,9596,0,Y,No,17,3,4,80,0,4,1,3,4,1,0,4
54,Yes,Non-Travel,1208,Research & Development,1,2,Medical,1,3746,4,Male,81,3,1,Sales Representative,1,Divorced,4763,12133,5,Y,No,15,4,4,80,1,0,1,4,0,0,2,0
52,No,Travel_Rarely,552,Research & Development,3,2,Life Sciences,1,3747,4,Female,46,3,2,Laboratory Technician,2,Married,8962,2094,3,Y,No,18,3,3,80,1,3,2,2,3,1,0,3
48,No,Travel_Rarely,703,Research & Development,13,3,Medical,1,3748,1,Female,30,2,1,Research Scientist,2,Married,10330,2972,3,Y,No,13,3,1,80,1,18,3,3,12,0,8,0
30,No,Travel_Rarely,489,Human Resources,20,4,Medical,1,3749,1,Female,33,3,3,Laboratory Technician,4,Married,7417,14599,0,Y,No,13,3,3,80,1,9,2,4,8,3,0,0
45,No,Travel_Rarely,1499,Research & Development,7,2,Human Resources,1,3750,1,Female,32,2,3,Manager,2,Married,2806,7912,4,Y,Yes,22,3,3,80,1,5,3,4,5,5,3,0
40,No,Travel_Rarely,975,Research & Development,3,4,Medical,1,3751,3,Female,57,3,3,Laboratory Technician,1,Married,5556,21660,7,Y,Yes,22,3,3,80,1,18,4,4,8,6,5,1
37,No,Non-Travel,422,Research & Development,5,3,Technical Degree,1,3752,2,Male,62,3,3,Sales Representative,3,Single,3217,24155,1,Y,Yes,11,3,1,80,0,19,3,3,1,1,2,1
39,No,Non-Travel,584,Research & Development,12,2,Life Sciences,1,3753,2,Male,35,2,4,Sales Executive,3,Single,1009,15247,8,Y,Yes,15,3,3,80,2,3,3,3,3,3,0,2
26,No,Travel_Rarely,551,Sales,13,3,Life Sciences,1,3754,3,Female,35,3,3,Manager,2,Divorced,8048,19395,7,Y,Yes,11,3,1,80,1,8,1,2,0,0,4,0
47,No,Travel_Frequently,484,Sales,7,3,Life Sciences,1,3755,4,Male,68,2,2,Sales Executive,2,Married,12168,4046,5,Y,No,13,3,3,80,1,18,3,3,13,6,0,8
40,No,Travel_Rarely,835,Sales,3,3,Medical,1,3756,3,Female,90,4,3,Research Director,1,Divorced,4784,15001,2,Y,Yes,24,3,3,80,1,8,6,3,8,5,0,4
45,No,Travel_Frequently,631,Research & Development,11,3,Medical,1,3757,3,Male,100,4,1,Laboratory Technician,2,Single,7436,11261,6,Y,Yes,19,3,1,80,0,7,2,3,0,0,1,0
36,No,Non-Travel,752,Sales,25,4,Marketing,1,3758,1,Male,48,3,1,Sales Executive,3,Single,6809,16374,3,Y,Yes,14,3,1,80,1,6,2,2,6,1,5,3
30,No,Non-Travel,817,Research & Development,1,3,Medical,1,3759,2,Male,100,3,3,Sales Executive,2,Married,6830,9653,5,Y,Yes,11,4,2,80,1,0,1,2,0,0,1,0
25,No,Travel_Rarely,623,Research & Development,6,2,Life Sciences,1,3760,4,Female,93,3,1,Sales Executive,1,Divorced,9176,5187,0,Y,No,19,3,2,80,2,0,3,4,0,0,0,0
47,No,Travel_Rarely,102,Research & Development,9,2,Life Sciences,1,3761,4,Female,32,3,3,Research Scientist,2,Single,11102,10139,0,Y,No,14,3,2,80,0,8,3,4,5,5,1,5
39,No,Travel_Rarely,102,Research & Development,13,2,Medical,1,3762,4,Male,78,3,1,Sales Executive,2,Divorced,4787,14270,2,Y,No,15,3,4,80,0,7,3,3,7,7,3,5
29,No,Travel_Rarely,719,Research & Development,1,3,Other,1,3763,3,Male,45,2,2,Manager,3,Married,2171,22099,0,Y,No,12,3,1,80,0,0,3,2,0,0,4,0
40,Yes,Travel_Frequently,1185,Sales,2,5,Marketing,1,3764,2,Male,61,4,1,Manufacturing Director,1,Married,16571,19440,5,Y,No,20,3,3,80,2,22,0,3,3,3,0,3
46,No,Travel_Rarely,327,Research & Development,10,3,Medical,1,3765,2,Male,75,4,1,Manufacturing Director,4,Divorced,5861,14337,2,Y,No,18,3,3,80,1,3,5,2,3,0,0,3
48,No,Travel_Rarely,406,Research & Development,26,3,Medical,1,3766,3,Male,30,3,1,Sales Representative,3,Married,6275,20218,3,Y,No,17,3,2,80,1,7,2,2,3,3,0,3
54,No,Travel_Rarely,836,Research & Development,7,2,Technical Degree,1,3767,4,Male,92,2,2,Sales Executive,1,Single,10029,17305,1,Y,No,11,3,4,80,1,2,6,4,2,2,0,2
26,No,Travel_Rarely,638,Sales,3,3,Medical,1,3768,2,Male,77,3,3,Sales Executive,3,Divorced,5726,12055,4,Y,Yes,11,3,2,80,2,1,3,2,1,1,0,0
33,No,Travel_Frequently,1422,Research & Development,9,1,Life Sciences,1,3769,4,Female,51,3,2,Research Scientist,3,Married,5254,7813,4,Y,No,20,3,4,80,1,15,2,2,2,2,7,0
37,No,Travel_Frequently,1148,Sales,23,2,Life Sciences,1,3770,4,Female,80,3,1,Manager,1,Single,11456,26999,4,Y,No,16,3,3,80,1,12,0,3,4,4,1,1
18,No,Travel_Rarely,1143,Sales,8,5,Medical,1,3771,2,Female,78,3,1,Laboratory Technician,3,Married,8386,6442,6,Y,No,15,4,3,80,0,0,4,3,0,0,0,0
42,No,Travel_Rarely,1060,Research & Development,5,2,Life Sciences,1,3772,2,Male,83,1,1,Manager,1,Single,2051,26019,2,Y,No,16,3,2,80,0,11,2,2,1,1,2,1
18,Yes,Travel_Rarely,739,Research & Development,12,5,Medical,1,3773,4,Female,65,3,5,Research Scientist,4,Single,10443,13358,0,Y,No,16,3,3,80,1,0,5,3,0,0,2,0
34,Yes,Travel_Rarely,714,Research & Development,13,3,Medical,1,3774,4,Male,95,3,2,Research Scientist,1,Married,2720,13354,7,Y,No,13,3,2,80,1,3,2,2,3,3,3,3
43,Yes,Travel_Rarely,320,Sales,14,3,Medical,1,3775,3,Female,60,4,3,Research Scientist,2,Divorced,7876,8347,5,Y,No,15,4,3,80,0,12,4,4,5,4,0,1
32,No,Travel_Frequently,913,Research & Development,26,2,Medical,1,3776,2,Male,86,3,3,Healthcare Representative,4,Divorced,6910,20468,5,Y,No,15,3,2,80,0,14,1,2,0,0,6,0
46,No,Travel_Rarely,918,Sales,13,3,Marketing,1,3777,4,Female,76,3,2,Laboratory Technician,4,Single,1009,25131,2,Y,No,16,3,3,80,2,16,3,3,10,1,0,10
28,Yes,Travel_Rarely,653,Research & Development,19,4,Technical Degree,1,3778,1,Female,37,3,1,Laboratory Technician,4,Single,8915,10781,5,Y,Yes,11,3,3,80,1,5,4,3,5,2,5,0
34,No,Travel_Rarely,1306,Research & Development,1,4,Technical Degree,1,3779,3,Female,72,4,1,Sales Executive,2,Single,5436,23971,5,Y,No,11,4,3,80,2,10,3,2,10,4,4,4
19,No,Travel_Rarely,786,Research & Development,8,1,Medical,1,3780,3,Female,45,2,2,Healthcare Representative,3,Divorced,6446,2094,0,Y,Yes,15,4,3,80,2,1,2,2,1,1,0,0
43,No,Travel_Rarely,611,Research & Development,12,3,Medical,1,3781,3,Female,51,1,3,Laboratory Technician,1,Divorced,1009,2094,6,Y,No,14,3,2,80,2,0,2,3,0,0,2,0
33,No,Travel_Frequently,1350,Research & Development,1,2,Life Sciences,1,3782,3,Male,39,3,2,Healthcare Representative,2,Single,2867,17178,2,Y,No,13,3,3,80,0,15,2,2,3,3,0,3
33,No,Travel_Frequently,878,Sales,10,3,Technical Degree,1,3783,2,Male,69,4,2,Healthcare Representative,4,Married,1009,13129,0,Y,No,15,3,3,80,1,12,2,2,10,3,0,3
48,Yes,Travel_Rarely,1036,Research & Development,27,1,Life Sciences,1,3784,4,Female,64,3,1,Sales Representative,2,Married,10273,2313,0,Y,No,14,3,3,80,1,20,1,4,17,5,6,4
32,Yes,Travel_Rarely,730,Sales,4,3,Medical,1,3785,2,Female,40,2,1,Sales Executive,4,Single,10386,24087,2,Y,Yes,14,3,4,80,1,8,6,3,8,8,0,2
36,No,Non-Travel,806,Research & Development,6,4,Life Sciences,1,3786,2,Male,42,1,2,Manufacturing Director,4,Married,11945,18923,0,Y,No,11,3,3,80,2,14,2,4,0,0,0,0
28,No,Travel_Rarely,489,Sales,15,2,Life Sciences,1,3787,2,Male,85,4,2,Research Director,3,Married,1101,10508,1,Y,No,14,3,1,80,2,10,2,3,7,3,0,2
38,No,Travel_Rarely,1381,Research & Development,1,2,Medical,1,3788,3,Female,82,2,2,Research Scientist,3,Married,7548,15604,3,Y,No,14,3,2,80,1,15,5,2,15,10,8,6
53,Yes,Travel_Rarely,544,Research & Development,9,4,Medical,1,3789,2,Male,95,3,1,Sales Executive,4,Single,5142,19352,6,Y,Yes,11,4,4,80,0,16,3,4,5,4,2,1
40,No,Travel_Rarely,848,Research & Development,1,3,Marketing,1,3790,3,Female,76,3,2,Sales Representative,4,Married,1009,22858,0,Y,Yes,17,3,3,80,1,16,2,2,11,6,3,0
34,Yes,Travel_Rarely,429,Research & Development,18,4,Medical,1,3791,2,Female,75,3,3,Research Scientist,4,Married,4495,20673,3,Y,Yes,15,3,2,80,1,12,3,3,3,3,0,0
54,Yes,Travel_Rarely,102,Research & Development,3,5,Life Sciences,1,3792,4,Male,100,3,1,Sales Executive,3,Married,5782,5756,3,Y,Yes,13,3,2,80,2,7,2,3,1,1,2,0
